成品布號,色系名稱,色系編號,OP否,DPF,標準樣L,L,CIE_DL,標準樣a,a,CIE_Da,標準樣b,b,CIE_Db,標準樣C,C,標準樣h,h,CMC_DE,配方料號1,配方濃度1,配方料號2,配方濃度2,配方料號3,配方濃度3,配方料號4,配方濃度4,配方料號5,配方濃度5,配方料號6,配方濃度6
SCK-3344,GY,1,N,1.04,80.97,81.02,0.05,1.21,1.75,0.54,2.87,3.09,0.22,,3.55,,60.42,0.75,1310,0.0238,1111,0.021,1510,0.0143,無,0,無,0,無,0
SCK-3344,GY,1,N,1.04,80.97,80.76,-0.2,1.21,1.3,0.09,2.87,3.24,0.37,,3.49,,68.15,0.47,1310,0.0235,1111,0.022,1510,0.015,無,0,無,0,無,0
SCK-3344,GY,1,N,1.04,80.97,80.73,-0.24,1.21,1.3,0.09,2.87,3.23,0.36,,3.48,,68.04,0.46,1310,0.0235,1111,0.0215,1510,0.015,無,0,無,0,無,0
SW-80282C0,RW,7,Y,0.69,28.08,28.37,0.3,16.21,15.86,-0.35,1.74,1.62,-0.12,,15.94,,5.83,0.32,1383,1.68,1576,0.62,1191,0.44,1391,0.41,無,0,無,0
SW-80282C0,RW,7,Y,0.69,28.08,27.94,-0.14,16.21,15.94,-0.27,1.74,1.75,0.01,,16.03,,6.26,0.2,1383,1.68,1576,0.62,1191,0.44,1391,0.41,無,0,無,0
SW-80282C0,KH,1,Y,0.69,78.8,78.49,-0.32,1.49,1.56,0.07,9.67,8.42,-1.25,,8.56,,79.53,1.11,1111,0.036,1310,0.025,1510,0.016,無,0,無,0,無,0
SW-80282C0,KH,1,Y,0.69,78.8,78.51,-0.3,1.49,1.28,-0.21,9.67,10.75,1.08,,10.82,,83.21,1.02,1111,0.04,1310,0.025,1510,0.016,無,0,無,0,無,0
SW-80282C0,KH,1,Y,0.69,78.8,78.74,-0.06,1.49,1.3,-0.19,9.67,10.97,1.3,,11.04,,83.26,1.19,1111,0.04,1310,0.025,1510,0.0156,無,0,無,0,無,0
SW-80282C0,KH,1,Y,0.69,78.8,78.74,-0.06,1.49,1.45,-0.04,9.67,10.3,0.63,,10.4,,82,0.55,1111,0.0385,1310,0.025,1510,0.0157,無,0,無,0,無,0
SW-80282C0,KH,1,Y,0.69,78.8,78.51,-0.3,1.49,1.62,0.13,9.67,9.98,0.31,,10.11,,80.78,0.32,1111,0.037,1310,0.025,1510,0.0157,無,0,無,0,無,0
SW-80282C0,KH,1,Y,0.69,78.8,78.61,-0.19,1.49,1.55,0.06,9.67,9.84,0.17,,9.96,,81.07,0.17,1111,0.037,1310,0.025,1510,0.0157,無,0,無,0,無,0
SCK-4457,BK,6,N,1.04,19.66,19.57,-0.09,-0.24,-0.42,-0.17,-1.71,-1.64,0.07,,1.69,,255.77,0.27,1862,2.6,1430,0.4,1191,0.25,無,0,無,0,無,0
SCK-4457,BK,6,N,1.04,19.66,19.64,-0.02,-0.24,-0.42,-0.17,-1.71,-1.65,0.06,,1.7,,255.85,0.25,1862,2.6,1430,0.4,1191,0.25,無,0,無,0,無,0
SK-1216C0,BL,2,N,0.83,68.41,67.83,-0.59,-4.08,-4.32,-0.24,-23.6,-23.64,-0.04,,24.03,,259.65,0.31,1580,0.213,1690,0.038,1430,0.03,1191,0.0008,無,0,無,0
SK-1216C0,BL,2,N,0.83,68.41,68.52,0.11,-4.08,-4.1,-0.02,-23.6,-23.36,0.24,,23.71,,260.06,0.15,1580,0.202,1690,0.036,1430,0.029,1191,0.0007,無,0,無,0
SK-1216C0,BL,2,N,0.83,68.41,68.43,0.01,-4.08,-4.13,-0.05,-23.6,-23.41,0.18,,23.78,,259.99,0.12,1580,0.202,1690,0.036,1430,0.029,1191,0.0006,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,81.06,1,0.28,0.83,0.55,10.68,10.51,-0.16,,10.55,,85.47,0.84,1111,0.0495,1310,0.029,1510,0.0132,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,80.75,0.69,0.28,0.79,0.51,10.68,11,0.32,,11.03,,85.91,0.75,1111,0.052,1310,0.029,1510,0.0132,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,80.64,0.58,0.28,0.37,0.09,10.68,10.81,0.13,,10.82,,88.02,0.27,1111,0.055,1310,0.0305,1510,0.0145,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,79.88,-0.18,0.28,0.49,0.21,10.68,11.21,0.54,,11.22,,87.51,0.51,1111,0.057,1310,0.0317,1510,0.015,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,79.83,-0.23,0.28,0.52,0.24,10.68,11.2,0.52,,11.21,,87.34,0.53,1111,0.0594,1310,0.0329,1510,0.0156,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,79.88,-0.18,0.28,0.51,0.23,10.68,11.19,0.52,,11.2,,87.39,0.51,1111,0.059,1310,0.0325,1510,0.0156,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,79.72,-0.35,0.28,0.73,0.45,10.68,11.63,0.96,,11.66,,86.41,0.97,1111,0.058,1310,0.032,1510,0.0156,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,80.25,0.19,0.28,0.3,0.01,10.68,11.09,0.41,,11.09,,88.47,0.34,1111,0.057,1310,0.031,1510,0.016,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,80.26,0.2,0.28,0.31,0.03,10.68,11.07,0.39,,11.07,,88.37,0.33,1111,0.055,1310,0.03,1510,0.0155,無,0,無,0,無,0
SCK-1420,KH,1,N,0.69,80.06,80.36,0.3,0.28,0.3,0.02,10.68,11.06,0.38,,11.06,,88.46,0.33,1111,0.0545,1310,0.03,1510,0.0155,無,0,無,0,無,0
SW-81105C0,GY,1,Y,1.04,65.97,66.69,0.73,-1.75,-0.56,1.2,-0.01,-0.98,-0.97,,,,,2.11,1310,0.0685,1510,0.067,1111,0.055,無,0,無,0,無,0
SW-81105C0,GY,1,Y,1.04,65.97,66.37,0.4,-1.75,-1.12,0.64,-0.01,-0.91,-0.9,,,,,1.5,1310,0.0685,1510,0.067,1111,0.055,無,0,無,0,無,0
SW-81105C0,GY,1,Y,1.04,65.97,65.9,-0.06,-1.75,-1.62,0.13,-0.01,-0.89,-0.88,,,,,1.21,1510,0.074,1310,0.067,1111,0.06,無,0,無,0,無,0
SW-81105C0,GY,1,Y,1.04,65.97,66.1,0.13,-1.75,-1.6,0.16,-0.01,-0.94,-0.93,,,,,1.28,1510,0.074,1310,0.067,1111,0.059,無,0,無,0,無,0
SW-81105C0,GY,1,Y,1.04,65.97,66.36,0.39,-1.75,-1.6,0.15,-0.01,-0.8,-0.79,,,,,1.1,1510,0.073,1310,0.067,1111,0.059,無,0,無,0,無,0
SW-81105C0,GY,1,Y,1.04,65.97,65.82,-0.14,-1.75,-1.72,0.03,-0.01,-0.11,-0.09,,,,,0.15,1510,0.073,1310,0.067,1111,0.061,無,0,無,0,無,0
SW-81105C0,GY,1,Y,1.04,65.97,66.06,0.09,-1.75,-1.79,-0.04,-0.01,-0.05,-0.04,,,,,0.08,1510,0.073,1310,0.067,1111,0.063,無,0,無,0,無,0
SW-8374C0,RE,2,N,1.04,66.21,66.19,-0.01,49.32,48.88,-0.45,29.37,29.24,-0.12,,,,,0.19,1353,0.328,1724,0.135,1021,0.07,1142,0.029,無,0,無,0
SW-8374C0,RE,2,N,1.04,66.21,65.89,-0.31,49.32,49.29,-0.03,29.37,29.03,-0.34,,,,,0.24,1353,0.328,1724,0.135,1021,0.07,1142,0.029,無,0,無,0
SW-8374C0,RE,2,N,1.04,66.21,65.82,-0.39,49.32,50.24,0.92,29.37,29.69,0.32,,,,,0.41,1353,0.34,1724,0.135,1021,0.08,1142,0.028,無,0,無,0
SW-8374C0,RE,2,N,1.04,66.21,65.79,-0.42,49.32,49.88,0.56,29.37,29.46,0.09,,,,,0.29,1353,0.33,1724,0.135,1021,0.074,1142,0.0275,無,0,無,0
SW-8374C0,RE,2,N,1.04,66.21,66.13,-0.08,49.32,49.26,-0.06,29.37,29.2,-0.17,,,,,0.1,1353,0.32,1724,0.135,1021,0.074,1142,0.028,無,0,無,0
SW-8374C0,RE,6,N,1.04,49.28,49.18,-0.11,57.74,57.59,-0.15,38.88,39.42,0.54,,,,,0.36,1353,2.8,1724,0.533,1142,0.11,1580,0.0022,無,0,無,0
SW-8374C0,OR,3,N,1.04,69.68,68.74,-0.94,15.98,16.17,0.19,67.91,69.08,1.17,,,,,0.55,1142,0.573,1201,0.252,1724,0.144,1580,0.023,無,0,無,0
SW-8374C0,OR,3,N,1.04,69.68,68.92,-0.76,15.98,16,0.02,67.91,68.59,0.68,,,,,0.38,1142,0.55,1201,0.25,1724,0.14,1580,0.023,無,0,無,0
SW-8374C0,OR,3,N,1.04,69.68,69.56,-0.13,15.98,15.74,-0.25,67.91,68.3,0.39,,,,,0.25,1142,0.522,1201,0.237,1724,0.133,1580,0.0219,無,0,無,0
SW-8374C0,OR,3,N,1.04,69.68,69.66,-0.03,15.98,15.75,-0.23,67.91,68.46,0.56,,,,,0.29,1142,0.516,1201,0.237,1724,0.133,1580,0.0219,無,0,無,0
SW-8374C0,OR,3,N,1.04,69.68,69.37,-0.32,15.98,16.13,0.14,67.91,68.87,0.97,,,,,0.35,1142,0.515,1201,0.237,1724,0.133,1580,0.0215,無,0,無,0
SW-8374C0,OR,3,N,1.04,69.68,69.63,-0.05,15.98,15.79,-0.2,67.91,67.95,0.04,,,,,0.13,1142,0.5,1201,0.237,1724,0.133,1580,0.022,無,0,無,0
SW-8374C0,OR,3,N,1.04,69.68,69.97,0.29,15.98,16.27,0.29,67.91,67.96,0.05,,,,,0.21,1142,0.48,1201,0.22,1724,0.13,1580,0.019,無,0,無,0
SW-8374C0,YE,2,N,1.04,83.04,82.48,-0.56,2.7,3.42,0.73,30.31,30.14,-0.17,,,,,0.69,1111,0.162,1310,0.033,1510,0.005,無,0,無,0,無,0
SW-8374C0,YE,2,N,1.04,83.04,82.52,-0.52,2.7,3.16,0.46,30.31,30.6,0.3,,,,,0.46,1111,0.165,1310,0.032,1510,0.005,無,0,無,0,無,0
SW-8374C0,YE,2,N,1.04,83.04,82.52,-0.51,2.7,3.17,0.48,30.31,30.62,0.31,,,,,0.47,1111,0.165,1310,0.031,1510,0.005,無,0,無,0,無,0
SW-8374C0,YE,2,N,1.04,83.04,82.95,-0.09,2.7,2.74,0.05,30.31,30.13,-0.17,,,,,0.1,1111,0.16,1310,0.0305,1510,0.0048,無,0,無,0,無,0
SW-8374C0,YE,2,N,1.04,75.77,74.5,-1.27,8.55,8.96,0.41,43.53,44.44,0.91,,,,,0.65,1191,0.143,1724,0.113,1201,0.033,1580,0.0154,無,0,無,0
SW-8374C0,YE,2,N,1.04,75.77,75.56,-0.21,8.55,8.19,-0.37,43.53,43.13,-0.39,,,,,0.3,1191,0.135,1724,0.105,1201,0.033,1580,0.0154,無,0,無,0
SW-8374C0,YE,2,N,1.04,75.77,76,0.22,8.55,8.1,-0.45,43.53,42.73,-0.79,,,,,0.43,1191,0.128,1724,0.1,1201,0.0313,1580,0.0146,無,0,無,0
SW-8374C0,YE,2,N,1.04,75.77,75.23,-0.55,8.55,8.72,0.17,43.53,44.26,0.74,,,,,0.37,1191,0.135,1724,0.105,1201,0.033,1580,0.0148,無,0,無,0
SW-8374C0,YE,2,N,1.04,75.77,75.33,-0.44,8.55,9.04,0.49,43.53,43.89,0.37,,,,,0.41,1191,0.13,1724,0.105,1201,0.033,1580,0.014,無,0,無,0
SW-8374C0,YE,2,N,1.04,75.77,75.4,-0.38,8.55,8.95,0.39,43.53,43.6,0.07,,,,,0.33,1191,0.13,1724,0.1,1201,0.033,1580,0.014,無,0,無,0
SW-8374C0,YE,2,N,1.04,75.77,75.7,-0.08,8.55,8.53,-0.03,43.53,43.6,0.08,,,,,0.05,1191,0.13,1724,0.1,1201,0.0315,1580,0.014,無,0,無,0
SW-8374C0,KH,4,N,1.04,61.02,61.13,0.11,9.44,9.44,0,60.83,61.4,0.57,,,,,0.21,1142,1,1191,0.64,1391,0.14,1565,0.035,無,0,無,0
SW-8374C0,GR,1,N,1.04,79.81,79.59,-0.22,-22.6,-22.69,-0.09,21.73,21.77,0.04,,,,,0.1,1191,0.0615,1565,0.027,1580,0.0214,無,0,無,0,無,0
SW-8374C0,GR,2,N,1.04,66.57,66.26,-0.31,-19.38,-19.23,0.16,16.13,16.05,-0.08,,,,,0.16,1580,0.225,1191,0.13,1430,0.0318,1724,0.0013,無,0,無,0
SW-8374C0,GR,2,N,1.04,66.57,66.8,0.24,-19.38,-19.51,-0.13,16.13,16.25,0.11,,,,,0.13,1580,0.225,1191,0.13,1430,0.031,1724,0.0013,無,0,無,0
SW-8374C0,BL,3,N,1.04,42.02,42.3,0.28,2.33,1.87,-0.46,-31.27,-30.85,0.43,,,,,0.45,1567,0.72,1430,0.158,1580,0.0295,1191,0.0155,無,0,無,0
SW-8374C0,BL,3,N,1.04,42.02,41.99,-0.03,2.33,2.29,-0.04,-31.27,-31.54,-0.26,,,,,0.14,1567,0.72,1430,0.158,1580,0.0295,1191,0.014,無,0,無,0
SW-8374C0,BL,2,N,1.04,55.19,55.14,-0.05,-1.12,-1.02,0.1,-31.37,-30.87,0.5,,,,,0.25,1565,0.36,1580,0.062,1690,0.036,1430,0.0293,無,0,無,0
SW-8374C0,BL,2,N,1.04,55.19,55.21,0.03,-1.12,-1.01,0.12,-31.37,-30.79,0.57,,,,,0.29,1565,0.36,1580,0.062,1690,0.036,1430,0.0293,無,0,無,0
SW-8374C0,BL,2,N,1.04,55.19,56.09,0.9,-1.12,-1.66,-0.54,-31.37,-30.49,0.88,,,,,0.74,1565,0.36,1580,0.07,1690,0.036,1430,0.027,無,0,無,0
SW-8374C0,BL,2,N,1.04,55.19,55.82,0.64,-1.12,-1.74,-0.62,-31.37,-30.79,0.58,,,,,0.64,1565,0.36,1580,0.07,1690,0.038,1430,0.028,無,0,無,0
SW-8374C0,BL,2,N,1.04,55.19,55.16,-0.02,-1.12,-1.27,-0.14,-31.37,-31.38,-0.01,,,,,0.12,1565,0.36,1580,0.07,1690,0.04,1430,0.028,無,0,無,0
SW-8374C0,RE,2,N,1.04,55.98,55.74,-0.23,14.12,14.59,0.47,11.97,12.35,0.39,,,,,0.4,1391,0.175,1724,0.175,1565,0.08,1191,0.064,無,0,無,0
SW-8374C0,RE,2,N,1.04,55.98,56.59,0.62,14.12,14.29,0.17,11.97,12.3,0.34,,,,,0.4,1391,0.17,1724,0.17,1565,0.08,1191,0.064,無,0,無,0
SW-8374C0,RE,3,N,1.04,45.19,44.27,-0.91,14.73,14.82,0.09,9.53,10.04,0.51,,,,,0.68,1391,0.395,1724,0.33,1565,0.23,1142,0.09,無,0,無,0
SW-8374C0,RE,3,N,1.04,45.19,44.23,-0.96,14.73,14.9,0.18,9.53,10,0.47,,,,,0.65,1391,0.395,1724,0.33,1565,0.23,1142,0.09,無,0,無,0
SW-8374C0,RE,3,N,1.04,45.19,45.25,0.07,14.73,14.83,0.1,9.53,10.03,0.49,,,,,0.5,1391,0.375,1724,0.314,1565,0.219,1142,0.084,無,0,無,0
SW-8374C0,RE,3,N,1.04,45.19,45.65,0.47,14.73,14.96,0.23,9.53,9.76,0.22,,,,,0.31,1391,0.375,1724,0.31,1565,0.219,1142,0.082,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,54.14,0.77,-0.86,-0.86,0,-31.2,-30.77,0.43,,,,,0.4,1580,0.19,1690,0.156,1567,0.046,1391,0.043,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,53.93,0.56,-0.86,-0.64,0.22,-31.2,-30.59,0.62,,,,,0.43,1580,0.19,1690,0.165,1567,0.046,1391,0.043,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,54.36,0.99,-0.86,-0.87,-0.01,-31.2,-30.56,0.64,,,,,0.54,1580,0.2,1690,0.17,1567,0.05,1391,0.043,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,52.94,-0.43,-0.86,-0.49,0.37,-31.2,-31.84,-0.64,,,,,0.47,1580,0.25,1690,0.17,1567,0.05,1391,0.045,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,51.96,-1.42,-0.86,-1.28,-0.42,-31.2,-32.36,-1.16,,,,,0.9,1580,0.2,1690,0.16,1567,0.05,1391,0.0415,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,55.08,1.71,-0.86,-1.38,-0.52,-31.2,-30.6,0.6,,,,,0.92,1580,0.22,1690,0.18,1391,0.045,1191,0.005,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,53.18,-0.19,-0.86,-0.84,0.02,-31.2,-31.17,0.03,,,,,0.09,1580,0.2,1690,0.17,1567,0.05,1391,0.043,無,0,無,0
SCK-3806S,BL,2,N,1.04,53.37,53.7,0.33,-0.86,-0.79,0.07,-31.2,-31.59,-0.38,,,,,0.25,1580,0.2,1690,0.17,1567,0.05,1391,0.04,無,0,無,0
SCK-3806S,PI,3,N,1.04,34.61,35.24,0.63,21.07,21.27,0.21,-30.53,-30.96,-0.44,,,,,0.42,1640,0.289,1580,0.142,1690,0.066,1724,0.023,無,0,無,0
SCK-3806S,PU,3,N,1.04,34.61,35.24,0.63,21.07,21.27,0.21,-30.53,-30.96,-0.44,,,,,0.42,1640,0.289,1580,0.142,1690,0.066,1724,0.023,無,0,無,0
SW-80312,OL,2,N,0.69,64.15,64.64,0.49,-2.27,-2.27,-0.01,13.58,14.38,0.8,,,,,0.62,1191,0.1,1576,0.09,1391,0.032,1722,0.028,無,0,無,0
SW-80312,OL,2,N,0.69,64.15,64.73,0.59,-2.27,-2.46,-0.19,13.58,13.8,0.22,,,,,0.34,1191,0.1,1576,0.094,1391,0.032,1722,0.028,無,0,無,0
SW-80312,NB,5,N,0.69,28,28.27,0.27,-1.81,-1.56,0.25,-20.47,-20.31,0.16,,,,,0.3,1578,1.74,1391,0.12,1142,0.066,無,0,無,0,無,0
SW-80312,NB,5,N,0.69,28,28.72,0.71,-1.81,-1.45,0.36,-20.47,-20.63,-0.16,,,,,0.59,1578,1.75,1391,0.11,1142,0.06,無,0,無,0,無,0
SW-80312,NB,5,N,0.69,28,27.67,-0.34,-1.81,-1.5,0.31,-20.47,-20.22,0.24,,,,,0.39,1578,1.7,1391,0.11,1142,0.056,無,0,無,0,無,0
SW-80312,NB,5,N,0.69,28,28.14,0.14,-1.81,-1.41,0.4,-20.47,-20.45,0.02,,,,,0.4,1578,1.8,1391,0.1,1142,0.056,無,0,無,0,無,0
SW-80312,NB,5,N,0.69,28,27.24,-0.76,-1.81,-1.33,0.48,-20.47,-20.51,-0.05,,,,,0.68,1578,1.8,1391,0.09,1142,0.055,無,0,無,0,無,0
SW-80312,NB,5,N,0.69,28,28.1,0.09,-1.81,-1.53,0.28,-20.47,-20.72,-0.25,,,,,0.33,1578,1.8,1391,0.085,1142,0.056,無,0,無,0,無,0
SW-80312,NB,5,N,0.69,28,28.11,0.11,-1.81,-1.59,0.22,-20.47,-20.71,-0.24,,,,,0.28,1578,1.8,1391,0.08,1142,0.056,無,0,無,0,無,0
SW-80312,NB,5,N,0.69,28,27.99,-0.01,-1.81,-1.78,0.03,-20.47,-20.56,-0.1,,,,,0.07,1578,1.8,1391,0.075,1142,0.057,無,0,無,0,無,0
SW-80312,KH,2,N,0.69,77.54,77.28,-0.27,-2.72,-1.91,0.81,16.43,15.98,-0.45,,,,,0.85,1111,0.12,1310,0.048,1510,0.0285,無,0,無,0,無,0
SW-80312,KH,2,N,0.69,77.54,77.42,-0.13,-2.72,-2.49,0.23,16.43,17.04,0.61,,,,,0.5,1111,0.125,1310,0.047,1510,0.0285,無,0,無,0,無,0
SW-80312,KH,2,N,0.69,77.54,77.7,0.16,-2.72,-2.21,0.51,16.43,16.24,-0.19,,,,,0.52,1111,0.13,1310,0.046,1510,0.0285,無,0,無,0,無,0
SW-80312,KH,2,N,0.69,77.54,77.92,0.37,-2.72,-2.27,0.45,16.43,15.74,-0.69,,,,,0.62,1111,0.12,1310,0.046,1510,0.0285,無,0,無,0,無,0
SW-80312,KH,2,N,0.69,77.54,78.1,0.56,-2.72,-2.58,0.14,16.43,16.25,-0.18,,,,,0.27,1111,0.127,1310,0.045,1510,0.0285,無,0,無,0,無,0
SCKP-470S,TQ,4,N,0.83,45.02,45.36,0.34,2.47,2.36,-0.12,-31.77,-31.33,0.44,,,,,0.28,1565,0.67,1430,0.095,1724,0.016,無,0,無,0,無,0
SCKP-470S,TQ,4,N,0.83,45.02,44.99,-0.03,2.47,2.63,0.15,-31.77,-31.69,0.08,,,,,0.14,1565,0.7,1430,0.1,1724,0.0155,無,0,無,0,無,0
SCKP-463S,OR,2,N,0.83,74.14,74.42,0.29,36.63,37.29,0.66,33.79,35.18,1.38,,,,,0.75,1201,0.141,1353,0.093,無,0,無,0,無,0,無,0
SCKP-463S,OR,2,N,0.83,74.14,74.21,0.08,36.63,36.33,-0.3,33.79,33.54,-0.25,,,,,0.16,1201,0.14,1353,0.093,1580,0.0005,無,0,無,0,無,0
SCKP-463S,OR,2,N,0.83,74.14,74.95,0.81,36.63,36.99,0.36,33.79,33.43,-0.36,,,,,0.54,1201,0.155,1353,0.095,1580,0.0006,無,0,無,0,無,0
SCKP-463S,OR,2,N,0.83,74.14,74.81,0.67,36.63,36.26,-0.37,33.79,33.11,-0.68,,,,,0.44,1201,0.17,1353,0.095,1580,0.0006,無,0,無,0,無,0
SCKP-463S,OR,2,N,0.83,74.14,74.06,-0.08,36.63,37.02,0.39,33.79,33.73,-0.06,,,,,0.29,1201,0.155,1353,0.1,1580,0.0006,無,0,無,0,無,0
SCKP-463S,PI,1,N,0.83,83.64,83.32,-0.32,19.16,20.73,1.57,-2.99,-2.61,0.38,,,,,1.06,1310,0.05,1111,0.004,1510,0.001,無,0,無,0,無,0
SCKP-463S,PI,1,N,0.83,83.64,83.45,-0.19,19.16,19.14,-0.01,-2.99,-2.71,0.28,,,,,0.25,1310,0.06,1111,0.004,1510,0.0012,無,0,無,0,無,0
SCKP-463S,RE,7,N,0.83,35.29,36.11,0.82,50.28,51.27,0.99,24.64,25.75,1.11,,,,,0.78,1353,3.5,1383,3,1191,0.469,1565,0.033,無,0,無,0
SCKP-463S,RE,7,N,0.83,35.29,36.03,0.74,50.28,50.86,0.58,24.64,25.83,1.18,,,,,0.78,1353,3.5,1383,3,1191,0.48,1565,0.036,無,0,無,0
SCKP-463S,RE,7,N,0.83,35.29,35.6,0.31,50.28,50.46,0.18,24.64,24.55,-0.09,,,,,0.21,1353,3,1383,3,1384,0.5,1191,0.48,1565,0.034,無,0
SCKP-463S,KH,2,N,0.83,79.41,80.34,0.92,-2.73,-2.37,0.36,16.92,16.94,0.02,,,,,0.5,1111,0.1024,1310,0.0345,1510,0.0189,無,0,無,0,無,0
SCKP-463S,KH,2,N,0.83,79.41,80,0.58,-2.73,-2.88,-0.15,16.92,17.15,0.23,,,,,0.3,1111,0.108,1310,0.0345,1510,0.02,無,0,無,0,無,0
SCKP-463S,KH,2,N,0.83,79.41,79.69,0.28,-2.73,-2.96,-0.23,16.92,17.29,0.37,,,,,0.33,1111,0.11,1310,0.036,1510,0.021,無,0,無,0,無,0
SCK-3472,BL,4,N,1.39,27.96,27.58,-0.38,-2.35,-2.03,0.31,-13.88,-14.02,-0.14,,,,,0.45,1578,1.1,1722,0.135,1391,0.078,1191,0.068,無,0,無,0
SCK-3472,BL,4,N,1.39,27.96,27.52,-0.44,-2.35,-2.02,0.33,-13.88,-14.09,-0.21,,,,,0.5,1578,1,1722,0.125,1191,0.065,1391,0.065,無,0,無,0
SCK-3472,BL,4,N,1.39,27.96,27.38,-0.58,-2.35,-2.11,0.23,-13.88,-14.13,-0.25,,,,,0.51,1578,1,1722,0.125,1191,0.065,1391,0.063,無,0,無,0
SCK-3472,BL,4,N,1.39,27.96,27.3,-0.67,-2.35,-2.11,0.24,-13.88,-14.14,-0.26,,,,,0.56,1578,1,1722,0.125,1191,0.065,1391,0.0615,無,0,無,0
SCK-3472,BL,4,N,1.39,27.96,27.74,-0.22,-2.35,-2.31,0.04,-13.88,-13.86,0.02,,,,,0.15,1578,0.95,1722,0.125,1391,0.071,1191,0.062,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.34,-0.24,-3.83,-2.29,1.53,-9.8,-12.16,-2.36,10.52,12.38,248.65,259.31,2.92,1510,0.024,1310,0.0064,無,0,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.43,-0.15,-3.83,-3.73,0.1,-9.8,-9.8,0,10.52,10.48,248.65,249.16,0.13,1510,0.023,1310,0.0064,無,0,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,80.85,-0.73,-3.83,-5.4,-1.57,-9.8,-7.07,2.73,10.52,8.9,248.65,232.62,3.45,1510,0.025,1310,0.006,1111,0.005,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,80.87,-0.72,-3.83,-7.61,-3.78,-9.8,-3.12,6.68,10.52,8.23,248.65,202.29,8.81,1510,0.025,1111,0.01,1310,0.005,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.09,-0.49,-3.83,-4.18,-0.35,-9.8,-8.51,1.28,10.52,9.48,248.65,243.87,1.3,1510,0.024,1310,0.0064,1111,0.003,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.24,-0.35,-3.83,-3.04,0.79,-9.8,-10.92,-1.12,10.52,11.33,248.65,254.44,1.46,1510,0.024,1310,0.0064,1111,0.001,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.23,-0.35,-3.83,-4.2,-0.37,-9.8,-10.2,-0.41,10.52,11.03,248.65,247.63,0.5,1510,0.024,1310,0.006,1111,0.002,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.09,-0.5,-3.83,-4.06,-0.23,-9.8,-10.22,-0.42,10.52,10.99,248.65,248.34,0.43,1510,0.024,1310,0.005,1111,0.0015,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.51,-0.08,-3.83,-5.17,-1.34,-9.8,-7.7,2.1,10.52,9.27,248.65,236.09,2.73,1510,0.024,1310,0.0064,無,0,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.89,0.31,-3.83,-3.6,0.23,-9.8,-9.44,0.36,10.52,10.1,248.65,249.11,0.37,1510,0.024,1310,0.006,1111,0.002,無,0,無,0,無,0
SCK-3472,BL,1,N,1.39,81.59,81.37,-0.22,-3.83,-3.75,0.08,-9.8,-9.87,-0.07,10.52,10.55,248.65,249.2,0.15,1510,0.023,1310,0.0064,無,0,無,0,無,0,無,0
SCK-3472,OR,3,N,1.39,60.76,61.52,0.76,43.52,43.75,0.23,30.3,32.24,1.94,53.03,54.34,34.85,36.39,1.25,1353,0.39,1191,0.105,1201,0.0253,1580,0.01,無,0,無,0
SCK-3472,OR,3,N,1.39,60.76,61.97,1.21,43.52,43.28,-0.24,30.3,31.58,1.28,53.03,53.58,34.85,36.12,1.05,1353,0.38,1191,0.1,1201,0.025,1580,0.01,無,0,無,0
SCK-3472,OR,3,N,1.39,60.76,61.1,0.33,43.52,43.07,-0.45,30.3,31.53,1.23,53.03,53.38,34.85,36.21,0.98,1353,0.4,1191,0.105,1201,0.026,1580,0.012,無,0,無,0
SCK-3472,OR,3,N,1.39,60.76,60.71,-0.05,43.52,42.4,-1.12,30.3,30.94,0.64,53.03,52.48,34.85,36.12,0.92,1353,0.41,1191,0.105,1201,0.026,1580,0.014,無,0,無,0
